case_id,candidate_id,chunk_id,chunk_index,chunk_text,score_full,score_minus_chunk,success_full,success_minus_chunk,chunk_score_advantage,chunk_pass_advantage,not_interpretable_due_to_full_fail,positive_adv,chunk_adv_norm
37a8675_3,37a8675_3__minimax__sample_01,37a8675_3__minimax__sample_01__chunk_09,,,1.0,1.0,True,True,0.0,0,False,0.0,0.0
37a8675_3,37a8675_3__minimax__sample_01,37a8675_3__minimax__sample_01__chunk_10,,,1.0,1.0,True,True,0.0,0,False,0.0,0.0
37a8675_3,37a8675_3__minimax__sample_01,37a8675_3__minimax__sample_01__chunk_11,,,1.0,1.0,True,True,0.0,0,False,0.0,0.0
37a8675_3,37a8675_3__minimax__sample_01,37a8675_3__minimax__sample_01__chunk_07,,,1.0,1.0,True,True,0.0,0,False,0.0,0.0
6c2c621_1,6c2c621_1__minimax__sample_07,6c2c621_1__minimax__sample_07__chunk_00,,,0.0,0.0,False,False,0.0,0,True,0.0,0.0
6c2c621_1,6c2c621_1__minimax__sample_07,6c2c621_1__minimax__sample_07__chunk_02,,,0.0,0.0,False,False,0.0,0,True,0.0,0.0
6c2c621_1,6c2c621_1__minimax__sample_07,6c2c621_1__minimax__sample_07__chunk_03,,,0.0,0.0,False,False,0.0,0,True,0.0,0.0
6c2c621_1,6c2c621_1__minimax__sample_07,6c2c621_1__minimax__sample_07__chunk_04,,,0.0,0.0,False,False,0.0,0,True,0.0,0.0
6c2c621_1,6c2c621_1__minimax__sample_07,6c2c621_1__minimax__sample_07__chunk_01,,,0.0,0.0,False,False,0.0,0,True,0.0,0.0
6c2c621_1,6c2c621_1__minimax__sample_07,6c2c621_1__minimax__sample_07__chunk_06,,,0.0,0.0,False,False,0.0,0,True,0.0,0.0
6c2c621_1,6c2c621_1__minimax__sample_07,6c2c621_1__minimax__sample_07__chunk_05,,,0.0,0.0,False,False,0.0,0,True,0.0,0.0
6c2c621_1,6c2c621_1__minimax__sample_07,6c2c621_1__minimax__sample_07__chunk_08,,,0.0,0.0,False,False,0.0,0,True,0.0,0.0
6c2c621_1,6c2c621_1__minimax__sample_07,6c2c621_1__minimax__sample_07__chunk_07,,,0.0,0.0,False,False,0.0,0,True,0.0,0.0
6c2c621_1,6c2c621_1__minimax__sample_07,6c2c621_1__minimax__sample_07__chunk_11,,,0.0,0.0,False,False,0.0,0,True,0.0,0.0
57c3486_1,57c3486_1__minimax__sample_05,57c3486_1__minimax__sample_05__chunk_00,,,0.0,0.0,False,False,0.0,0,True,0.0,0.0
6c2c621_1,6c2c621_1__minimax__sample_07,6c2c621_1__minimax__sample_07__chunk_10,,,0.0,0.0,False,False,0.0,0,True,0.0,0.0
57c3486_1,57c3486_1__minimax__sample_05,57c3486_1__minimax__sample_05__chunk_04,,,0.0,1.0,False,True,-1.0,-1,True,0.0,0.0
6c2c621_1,6c2c621_1__minimax__sample_07,6c2c621_1__minimax__sample_07__chunk_09,,,0.0,0.0,False,False,0.0,0,True,0.0,0.0
57c3486_1,57c3486_1__minimax__sample_05,57c3486_1__minimax__sample_05__chunk_02,,,0.0,1.0,False,True,-1.0,-1,True,0.0,0.0
57c3486_1,57c3486_1__minimax__sample_05,57c3486_1__minimax__sample_05__chunk_03,,,0.0,0.0,False,False,0.0,0,True,0.0,0.0
57c3486_1,57c3486_1__minimax__sample_05,57c3486_1__minimax__sample_05__chunk_06,,,0.0,0.0,False,False,0.0,0,True,0.0,0.0
57c3486_1,57c3486_1__minimax__sample_05,57c3486_1__minimax__sample_05__chunk_05,,,0.0,0.0,False,False,0.0,0,True,0.0,0.0
57c3486_1,57c3486_1__minimax__sample_05,57c3486_1__minimax__sample_05__chunk_01,,,0.0,0.0,False,False,0.0,0,True,0.0,0.0
57c3486_1,57c3486_1__minimax__sample_05,57c3486_1__minimax__sample_05__chunk_08,,,0.0,0.0,False,False,0.0,0,True,0.0,0.0
57c3486_1,57c3486_1__minimax__sample_05,57c3486_1__minimax__sample_05__chunk_10,,,0.0,0.0,False,False,0.0,0,True,0.0,0.0
57c3486_1,57c3486_1__minimax__sample_05,57c3486_1__minimax__sample_05__chunk_11,,,0.0,0.0,False,False,0.0,0,True,0.0,0.0
57c3486_1,57c3486_1__minimax__sample_05,57c3486_1__minimax__sample_05__chunk_09,,,0.0,0.0,False,False,0.0,0,True,0.0,0.0
57c3486_1,57c3486_1__minimax__sample_05,57c3486_1__minimax__sample_05__chunk_07,,,0.0,0.0,False,False,0.0,0,True,0.0,0.0
